postbackTimestamp,visitTimestamp,externalId,clickId,transactionId,revenue,cost,campaignId,campaignName,landerName,landerId,offerName,offerId,countryName,countryCode,trafficSourceName,trafficSourceId,affiliateNetworkName,affiliateNetworkId,device,os,osVersion,brand,model,browser,browserVersion,isp,mobileCarrier,connectionTypeName,ip,referrer,publisherId,publisherName
22/2/2017 11:03:47,22/2/2017 10:58:02,10203a2a343e4acd5adefef552d5f9,d8P6GNFHSP8JPRE3HLI2TAES,66964562507,1,0.7,db79eee6-17eb-47d7-a43d-0f68757b8867,BidderPlace - Thailand - Cheese - Adult_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450483006 - ADULT_V2-True,6e1f21d2-471b-4c02-8b57-9bdce6935e73,Thailand,TH,BidderPlace,d7f0b23e-8e7c-450c-bfc6-88fd7b22a445,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,TRUE,true SMART MAX 4.0 Plus,Chrome Mobile,Chrome Mobile 39,True Move Company Limited,True Corporation,Mobile,27.55.37.43,http://go.trackinit.com/aff_r?offer_id=18638&aff_id=8537&url=http%3A%2F%2Ftrack.raptorads.com%2Fdb79eee6-17eb-47d7-a43d-0f68757b8867%3Fpubid%3D8537%26transaction_id%3D10203a2a343e4acd5adefef552d5f9&urlauth=410654433033737465682723770457,8537,
22/2/2017 11:03:40,22/2/2017 10:58:06,bmconv_20170222045805_65f9bb96_fb09_4d38_b502_bc6bb03952ef,dHVDMG7VU42OORE311SOQPCO,66647641959,1,0.7,56b920ff-1e86-4d67-9c5f-11b03343b19a,Billy - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,Billy,62776192-4f59-4920-b166-7b1cd641edad,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,OPPO,OPPO Neo 7,Chrome Mobile,Chrome Mobile 43,True Move Company Limited,True Corporation,Mobile,223.24.56.253,"http://premiumtraff.com/l/4857957bd640cdb0d0?vId=bmconv_20170222045805_65f9bb96_fb09_4d38_b502_bc6bb03952ef&sub=10896865265,4728919,5,5997&test=a",_855,
22/2/2017 11:03:30,22/2/2017 10:59:35,20170222_29462691-4419-4f22-85a5-865a16d589b7,dF9H88VA4R07KRE3HURU2UB4,66998756809,1,0.7,4b40e136-f78e-46fd-a00a-5e15258cb5b1,Spiroox - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,Spiroox,59480662-a717-48de-a730-0df13d0378c9,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,Samsung,Samsung Galaxy J2 (2015),Android HttpURLConnection,Android HttpURLConnection,True Move Company Limited,True Corporation,Mobile,223.24.34.104,,3287799-232,
22/2/2017 11:03:25,22/2/2017 10:57:34,1022a44b3d4aac22223c773ed9fa81,d5KS0PHV2Q627RE3HA7VIS02,66963599018,1,0.7,d6d28ae2-5bb9-4ac8-8906-2323d1ad5b1c,BidderPlace - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,BidderPlace,d7f0b23e-8e7c-450c-bfc6-88fd7b22a445,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 4.0,Samsung,Samsung Galaxy S III,Android HttpURLConnection,Android HttpURLConnection,True Move Company Limited,True Corporation,Mobile,27.55.157.153,,4227,
22/2/2017 11:03:18,22/2/2017 10:57:37,"10896857123,6849976,5,5997",dS8V43B1GNN6JRE31UO79D20,66942092631,1,0.7,37678d76-02ed-474e-9a03-5f50f2749619,TrafficCompany - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,TrafficCompany,aa574d55-edb8-4bc8-954e-ba49ccef9d0a,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,OPPO,OPPO F1s,Android HttpURLConnection,Android HttpURLConnection,True Move Company Limited,True Corporation,Mobile,27.55.84.228,,,
22/2/2017 11:03:16,22/2/2017 10:57:50,102360ea61f71bc05300e073a55702,dULUVJVSS7T2NRE3HC6IRT0E,66645271351,1,0.7,d6d28ae2-5bb9-4ac8-8906-2323d1ad5b1c,BidderPlace - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,BidderPlace,d7f0b23e-8e7c-450c-bfc6-88fd7b22a445,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 4.4,Samsung,Samsung Galaxy Note II,Android HttpURLConnection,Android HttpURLConnection,True Move Company Limited,True Corporation,Mobile,27.55.125.156,,4227,
22/2/2017 11:03:01,22/2/2017 10:57:12,fb80e8659-e4a1-9d2f-b44803d8c4cff7090b30cfa7f3130701613e8fd2e710034,dDNVAIHD3LRC8RE3H353T244,66986628106,1,0.7,a388d591-1059-4415-86cb-37c5c37763fe,YeahMobi - Thailand - CheeseMobile HORO_V2-AIS,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-AIS,e59c7e71-c0a2-43fa-a9f0-c2425dd8b61c,Thailand,TH,YeahMobi,0f9b2610-60e2-462f-bbdc-b5a279374728,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 4.2,i-mobile,i-mobile DTV,Mobile Safari,Mobile Safari,Advanced Wireless Network Company Limited,AIS,Mobile,182.232.118.89,,101887,
22/2/2017 11:02:50,22/2/2017 10:57:13,fb9b2b26c-0275-800a-e7b70906e83fd1ce664b2e90fd52f3047044f8d33490001,dQR9VUTP2CO7VRE3HCBFI37O,66928315378,1,0.7,a388d591-1059-4415-86cb-37c5c37763fe,YeahMobi - Thailand - CheeseMobile HORO_V2-AIS,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-AIS,e59c7e71-c0a2-43fa-a9f0-c2425dd8b61c,Thailand,TH,YeahMobi,0f9b2610-60e2-462f-bbdc-b5a279374728,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 4.4,Generic,Generic Android 4.4,Chrome Mobile,Chrome Mobile 30,Advanced Wireless Network Company Limited,AIS,Mobile,182.232.177.78,,104565,
22/2/2017 11:02:38,22/2/2017 10:54:28,102628cff5271520affe4ac1cfed95,dOHR34EIKDOE8RE31DLGGJ3Q,66881679124,1,0.8,08d5be79-dfe7-4894-a94d-fff05d5f69cf,BidderPlace - Thailand - Cheese - Adult_V2-DTAC,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450483006 - ADULT_V2-DTAC,27f4e10f-12cf-4db5-b299-c9b5b16fb4b6,Thailand,TH,BidderPlace,d7f0b23e-8e7c-450c-bfc6-88fd7b22a445,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 6.0,Samsung,Samsung Galaxy J7,Chrome Mobile,Chrome Mobile 52,Total Access Communication Plc.,DTAC,Mobile,1.46.34.97,,8015,
22/2/2017 11:01:44,22/2/2017 10:56:10,1028a6495f417ed814a202746c5044,d84CV76JJI6GFRE3HRO70F7I,66969560847,1,0.7,db79eee6-17eb-47d7-a43d-0f68757b8867,BidderPlace - Thailand - Cheese - Adult_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450483006 - ADULT_V2-True,6e1f21d2-471b-4c02-8b57-9bdce6935e73,Thailand,TH,BidderPlace,d7f0b23e-8e7c-450c-bfc6-88fd7b22a445,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,TRUE,true SMART 4G Speedy 4.0 Plus,Chrome Mobile,Chrome Mobile 39,True Move Company Limited,True Corporation,Mobile,27.55.80.122,http://go.trackinit.com/aff_r?offer_id=18638&aff_id=8537&url=http%3A%2F%2Ftrack.raptorads.com%2Fdb79eee6-17eb-47d7-a43d-0f68757b8867%3Fpubid%3D8537%26transaction_id%3D1028a6495f417ed814a202746c5044&urlauth=450952217906463722748287611664,8537,
22/2/2017 11:01:41,22/2/2017 10:56:28,51c964aa0-2c21-f737-80bbd8731ccea296580d757e313bed9b37e2dc3e7d7002c,d73M5AIBH2RAPRE317P3VBDM,66997065699,1,0.7,e24877ac-90fa-4815-8ae4-6cc857d8a01a,YeahMobi - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,YeahMobi,0f9b2610-60e2-462f-bbdc-b5a279374728,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,Samsung,Samsung Galaxy J2 (2015),Chrome Mobile,Chrome Mobile 38,True Move Company Limited,True Corporation,Mobile,27.55.169.38,"http://www.pokalomobi.com/landing/th/tru/fun/ym/1/mobi/video.php?tid=10896809045,6479634,5,7635&ctrack=17700.4012135289",100333,
22/2/2017 11:01:39,22/2/2017 10:53:43,20170222_6259faff-3486-4e6f-9205-4d5099033b74,dHKECD50D9SCJRE3H8RVMI3A,66970767306,1,0.7,4b40e136-f78e-46fd-a00a-5e15258cb5b1,Spiroox - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,Spiroox,59480662-a717-48de-a730-0df13d0378c9,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 4.4,Lava,Lava Iris 700,Chrome Mobile,Chrome Mobile 30,True Move Company Limited,True Corporation,Mobile,223.24.28.162,http://track.brucelead.com/ck.php?line_item_id=12437&target=xray-git-hQsB1VAk&keyword=generalt%2Cgeneralt%2Chttp%3A%2F%2Fgetsearchinnow%2Chttp%3A%2F%2Fgetsearchinnow.com&match=&traffictype=POPUP&geo=TH&visitortype=NON-ADULT&source=tan-caribou&cid=zv7d781e32f8b211e6a0bd06c4b6dd0f407d81c8b1b3974ccca01,3279634-xray-git-hQsB1VAk,
22/2/2017 11:01:33,22/2/2017 10:56:23,51c964ac8-5363-3ef7-80bbd8731ccea296580d757e313bedcb37e2dc3e78e002c,dH9NJASE60LNDRE31RHEJF4Q,66648257501,1,0.7,e24877ac-90fa-4815-8ae4-6cc857d8a01a,YeahMobi - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,YeahMobi,0f9b2610-60e2-462f-bbdc-b5a279374728,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,TRUE,true SMART MAX 4.0 Plus,Chrome Mobile,Chrome Mobile 39,True Move Company Limited,True Corporation,Mobile,27.55.71.169,"http://www.hallabibi.com/landing/th/tru/fun/ym/1/mobi/video.php?tid=10896827588,6479634,5,7635&ctrack=17761.3464086633",100333,
22/2/2017 11:01:30,22/2/2017 10:57:43,20170222_e175037d-8409-4ebf-898d-7b8f1ca848e3,d1NA9AETJ144DRE3HMQUMT9K,66642540862,1,0.7,4b40e136-f78e-46fd-a00a-5e15258cb5b1,Spiroox - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,Spiroox,59480662-a717-48de-a730-0df13d0378c9,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 6.0,Huawei,Huawei Y6 II,Android HttpURLConnection,Android HttpURLConnection,True Move Company Limited,True Corporation,Mobile,27.55.129.173,,3287799-13734,
22/2/2017 11:01:27,22/2/2017 10:53:40,1020db7a8485c194ecf7f40309686f,dDQJ4D3RNTTJRRE3HQTULQFA,66619907825,1,0.8,08d5be79-dfe7-4894-a94d-fff05d5f69cf,BidderPlace - Thailand - Cheese - Adult_V2-DTAC,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450483006 - ADULT_V2-DTAC,27f4e10f-12cf-4db5-b299-c9b5b16fb4b6,Thailand,TH,BidderPlace,d7f0b23e-8e7c-450c-bfc6-88fd7b22a445,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 4.4,i-mobile,i-mobile i-STYLE 8.6 DTV,Chrome Mobile,Chrome Mobile 30,Total Access Communication Plc.,DTAC,Mobile,1.47.73.114,,8015,
22/2/2017 11:01:25,22/2/2017 10:54:40,21e12d812-5669-4908-bb6538c5697cb8ed0b9e89d619254368d8a417616bf0018,dCVPVBETH63OGRE3HDIP411C,66971563997,1,0.7,e24877ac-90fa-4815-8ae4-6cc857d8a01a,YeahMobi - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,YeahMobi,0f9b2610-60e2-462f-bbdc-b5a279374728,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 4.4,i-mobile,i-mobile i-style 220,Chrome Mobile,Chrome Mobile 30,True Move Company Limited,True Corporation,Mobile,223.24.98.200,,102155,
22/2/2017 11:01:22,22/2/2017 10:56:08,0G0XByTPzuCR8Zq1CEck7pvM7iSPaw,dH4NLKKGBT4HVRE3H2KKFF38,66611013103,1,0.7,723ad915-150f-42aa-b24c-1e21b57b2b09,Timo - Thailand - CheeseMobile HORO_V2-AIS,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-AIS,e59c7e71-c0a2-43fa-a9f0-c2425dd8b61c,Thailand,TH,Timo,30103db0-ff5d-42ba-a78c-f030258b0aa7,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 4.4,Lava,Lava Iris 708,Chrome Mobile,Chrome Mobile 30,Advanced Wireless Network Company Limited,AIS,Mobile,49.230.239.209,,{pub_id},
22/2/2017 11:01:19,22/2/2017 10:55:57,102387684e6b631279acf75ca503d4,d6H8C64SL7ENGRE3HU0A6H0S,66952985790,1,0.7,d6d28ae2-5bb9-4ac8-8906-2323d1ad5b1c,BidderPlace - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,BidderPlace,d7f0b23e-8e7c-450c-bfc6-88fd7b22a445,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,Vivo,Vivo V3,Android HttpURLConnection,Android HttpURLConnection,True Move Company Limited,True Corporation,Mobile,27.55.207.190,,4227,
22/2/2017 11:01:16,22/2/2017 10:43:19,bmconv_20170222044317_d6402c76_7f47_488f_a855_0fa40d1058e6,dIHU1AHVEICSPRE3HBHFTCFK,66918283924,1,0.7,56b920ff-1e86-4d67-9c5f-11b03343b19a,Billy - Thailand - CheeseMobile HORO_V2-True,Thailand - RaptorAdsCloud - SECURITY,14fcc93f-3014-4c23-99ad-2eab639bef18,CheeseMobile-THAILAND - Thailand - 450466606 - HORO_V2-True,8c003a53-2398-4aff-994d-a5bd12380594,Thailand,TH,Billy,62776192-4f59-4920-b166-7b1cd641edad,CheeseMobile-THAILAND,0c3ff828-1d68-4016-916a-8cb5525c7f71,MOBILE,Android,Android 5.1,Generic,Generic Android 5.1,Chrome Mobile,Chrome Mobile 55,True Move Company Limited,True Corporation,Mobile,223.24.114.232,,_48508,
